Treating.Clinician,Hospital,total,target,percentage,jitter_total,jitter_target,jitter_percentage
90124517,MMC- Clayton,3,0,0,3.012783941,0.079563968,0.076978492
90124523,MMC- Clayton,2,0,0,2.020832813,0.014606298,0.089472529
90124524,MMC- Clayton,11,0,0,11.03237165,0.092824174,0.008470459
90124526,MMC- Clayton,19,4,21,19.09374384,4.011618015,21.0475461
90124539,Casey,1,0,0,1.027598204,0.008291824,0.031269491
90124543,Casey,2,0,0,2.031255047,0.010958584,0.003296981
90124543,MMC- Clayton,3,0,0,3.00444685,0.009068862,0.024514745
90124546,MMC- Clayton,2,0,0,2.019886186,0.010141251,0.016474918
90124552,Casey,2,0,0,2.079230824,0.079639161,0.078232682
90124561,Dandenong,6,0,0,6.020204458,0.087447856,0.071945438
90124561,MMC- Clayton,9,0,0,9.053400059,0.061656802,0.05287673
90124563,MMC- Clayton,1,0,0,1.075091551,0.070070586,0.032456635
90124565,Dandenong,2,0,0,2.019881018,0.067743498,0.069254288
90124570,Casey,2,0,0,2.00300625,0.01166093,0.072916948
90124570,Dandenong,1,0,0,1.075762866,0.046686354,0.006077432
90124574,Casey,7,0,0,7.030075176,0.07861039,0.019988261
90124585,MMC- Clayton,3,0,0,3.024009347,0.081423444,0.013647244
90124609,MMC- Clayton,24,4,16,24.00859893,4.010756819,16.04758025
90124612,Casey,5,0,0,5.020369709,0.019820269,0.050806773
90124621,MMC- Clayton,24,0,0,23.99767852,0.015810725,0.080967947
90124633,MMC- Clayton,2,0,0,2.043087281,0.061401663,0.058214584
90124637,MMC- Clayton,6,0,0,6.04777782,0.060592742,0.079898736
90124642,Casey,11,0,0,11.08473333,0.012101851,0.045532103
90124682,MMC- Clayton,5,0,0,5.05670492,0.021012348,0.009279576
90124698,MMC- Clayton,14,1,7,14.0240066,1.023676058,7.028766004
90124936,Casey,5,0,0,5.042446734,0.011913856,0.004491893
90124939,Casey,1,0,0,1.08003571,0.010789328,0.086334798
90127293,MMC- Clayton,5,0,0,5.00367868,0.066860557,0.054645094
90127515,MMC- Clayton,4,0,0,4.060253278,0.050307593,0.029203718
90132167,Casey,29,0,0,29.00604248,0.016354131,0.001304473
90135325,Casey,12,4,33,12.08972463,4.026297187,33.01537651
90136838,MMC- Clayton,17,4,23,17.02033512,4.044671414,23.00618434
90136845,MMC- Clayton,1,0,0,1.076999352,0.093869289,0.0392319
90136849,MMC- Clayton,4,0,0,4.091090306,0.038673979,0.043582599
90136850,MMC- Clayton,16,7,43,16.03210952,7.029479865,43.09296875
90137181,Casey,1,0,0,1.093990955,0.039189583,0.065370063
90137813,Casey,19,6,31,19.01232714,6.090933282,31.01905724
90137813,MMC- Clayton,1,0,0,1.051883162,0.005268258,0.025904644
90138704,MMC- Clayton,9,0,0,9.037874674,0.028544819,0.011189266
90138705,MMC- Clayton,9,0,0,9.056911537,0.049684705,0.085078393
90139416,Dandenong,1,0,0,1.017542555,0.065129096,0.087455188
90140200,Casey,3,0,0,3.025622986,0.00286607,0.038528696
90140978,Dandenong,1,0,0,1.020842255,0.01388925,0.088147731
90141465,Casey,3,0,0,3.001328207,0.073061178,0.057432017
90141884,MMC- Clayton,4,0,0,4.008122183,0.061716957,0.042713554
90142519,MMC- Clayton,22,3,13,22.00777133,3.051948277,13.04642648
90142803,Casey,2,0,0,2.084822941,0.038984019,0.074359718
90142812,Casey,3,0,0,3.056053674,0.018324285,0.009575909
90142824,MMC- Clayton,8,0,0,8.085944373,0.036112991,0.016857975
90142827,Casey,6,0,0,5.998304182,0.017617779,0.02539954
90142841,Casey,7,0,0,7.06464501,0.032039104,0.011664742
90142841,MMC- Clayton,1,0,0,1.006201383,0.075566915,0.075554731
90142861,Casey,1,0,0,1.039829789,0.062811494,0.091486843
90142863,Casey,1,0,0,1.046806806,0.091202657,0.044167616
90142876,Casey,1,0,0,1.0350064,-0.002042636,0.074596073
90142879,Casey,1,0,0,1.059998592,0.06177971,0.058713824
90144220,Casey,4,0,0,4.068997965,0.003265545,0.027007805
90144405,MMC- Clayton,39,6,15,39.02700879,6.082582617,15.07422015
90144435,MMC- Clayton,1,0,0,1.0466266,0.035214734,0.081814995
90144443,MMC- Clayton,20,0,0,20.03392061,0.069551402,0.078033864
90144606,Casey,1,0,0,0.995091752,0.07441223,0.058973447
90144607,MMC- Clayton,3,0,0,3.058473666,0.078839006,0.061962941
90144627,Dandenong,5,0,0,4.995206926,0.002357251,0.004181367
90144629,Casey,28,3,10,28.05239092,3.093401214,10.0173174
90144646,Casey,8,0,0,8.032314315,0.00782472,0.057840082
90144736,MMC- Clayton,13,0,0,13.01076868,0.007414233,0.045996526
90144754,Dandenong,1,0,0,1.02490262,0.016168419,0.061972507
90144787,MMC- Clayton,5,0,0,5.038212441,0.077946477,-0.001193153
90144872,Casey,30,8,26,30.07238889,8.087364577,26.07591585
90144878,MMC- Clayton,5,0,0,5.037616936,0.085845355,-0.004974521
90144901,MMC- Clayton,13,4,30,13.02651743,4.076944354,30.07572671
90144911,MMC- Clayton,5,0,0,5.018706327,0.00680715,0.047910312
90144933,Casey,7,0,0,7.000944323,0.086761874,0.008362495
90144951,Casey,7,0,0,7.025915777,0.013282518,0.025035735
90145024,MMC- Clayton,2,0,0,2.048917201,0.061615599,0.066067139
90145085,MMC- Clayton,12,0,0,12.0030411,0.06174833,0.017582373
90145086,MMC- Clayton,30,4,13,30.0205838,4.018319983,13.0232993
90145198,Dandenong,1,0,0,1.037878582,0.025983761,0.046485357
90145218,MMC- Clayton,6,0,0,5.996402735,0.071478692,0.032407864
90145257,MMC- Clayton,6,0,0,6.005073835,0.054404051,0.048418764
90145261,MMC- Clayton,1,0,0,1.060640405,0.045282574,0.043133309
90145292,Casey,1,0,0,1.010650305,0.015684061,0.055504916
90145292,MMC- Clayton,6,0,0,6.046329576,0.083169802,0.017989589
90145296,MMC- Clayton,1,0,0,1.088181835,0.009803763,0.063085901
90145323,Casey,2,0,0,2.048738549,0.01467125,-0.002092046
90145385,Casey,5,0,0,5.094015083,0.093911006,0.05025214
90145390,MMC- Clayton,16,0,0,16.06256386,0.009508408,0.050406815
90145408,Casey,3,0,0,3.059190641,0.026721067,0.01422702
90145408,MMC- Clayton,10,0,0,10.00237451,0.082138665,0.050832068
90145457,Dandenong,1,0,0,0.999519105,0.011879128,0.044557533
90145469,Dandenong,5,0,0,5.070214233,0.004555253,0.008976634
90145507,Casey,1,0,0,1.010786724,0.047662225,0.092042353
90145525,Casey,5,3,60,5.088911551,3.005443412,60.03842871
90145549,MMC- Clayton,4,0,0,4.06996405,0.023437553,0.09426074
90145738,MMC- Clayton,12,0,0,12.02461474,0.072432489,0.029094882
90145741,Casey,5,0,0,5.055562382,0.003111849,0.074298208
90145754,MMC- Clayton,6,0,0,5.996214871,0.089497554,0.041805288
90145901,Casey,31,4,12,31.04403869,4.016312325,12.00695084
90145901,MMC- Clayton,37,4,10,37.09423375,4.036008677,10.08549114
90146246,Casey,2,0,0,2.034331601,0.080316129,0.064465083
90146286,Dandenong,1,0,0,1.00898002,0.085148316,0.091316337
90146286,MMC- Clayton,18,6,33,18.04855926,5.999397318,33.04757847
90148355,Casey,5,0,0,5.02123329,0.019616428,0.061078025
90148355,MMC- Clayton,2,0,0,2.08613847,0.083449116,0.019440976
90148374,Dandenong,1,0,0,1.045217061,0.061674422,0.037653077
90148809,MMC- Clayton,1,0,0,1.078442094,-0.004182653,0.016111288
90149605,MMC- Clayton,9,0,0,9.07490931,0.015189154,0.025615107
90150180,MMC- Clayton,4,0,0,4.082021339,0.002758395,0.041778448
90152266,Casey,2,0,0,2.073504552,0.002712882,0.054127626
90152983,Casey,1,0,0,1.027833454,0.00440218,0.068398742
90153189,MMC- Clayton,1,0,0,1.072618971,0.088969697,0.094170801
90153195,MMC- Clayton,1,0,0,1.024768078,0.00522285,0.056684654
90153760,Casey,6,0,0,6.011529246,0.016139869,0.085722041
90154175,Casey,6,0,0,5.998222801,0.015907202,0.057704416
90154175,MMC- Clayton,13,2,15,13.04729442,2.070470587,15.09089254
90154371,Dandenong,5,0,0,5.082419644,-0.003958187,0.004812149
90154449,Casey,2,0,0,1.99746268,0.057321089,0.000266763
90155188,MMC- Clayton,12,0,0,12.08587589,0.031539066,0.015408338
90155200,MMC- Clayton,20,0,0,20.02369536,0.067287213,0.020126583
90156769,Dandenong,1,0,0,1.045468434,0.018794865,0.053043547
90157612,MMC- Clayton,19,0,0,19.06041142,0.05914578,0.079939733
90159236,MMC- Clayton,4,0,0,4.026089495,0.077540707,-0.004871082
90160332,MMC- Clayton,2,0,0,2.045222853,0.017658492,0.008229259
90160353,Casey,2,0,0,2.069716446,0.011309858,0.025222518
90160501,MMC- Clayton,4,0,0,3.995650171,0.076735716,0.069786211
90160513,MMC- Clayton,1,0,0,1.071515588,0.029693227,-0.002070018
90160621,MMC- Clayton,1,0,0,1.090060971,0.082971966,0.089395912
90160622,Casey,1,0,0,1.08508735,0.034448348,0.052009681
90160636,MMC- Clayton,2,0,0,2.093024817,0.055977562,0.094030104
90160647,Dandenong,1,0,0,1.034652903,0.068868244,0.019436476
90160650,Dandenong,3,0,0,3.082429412,0.064264399,0.069576825
90160655,Casey,1,0,0,1.009865019,0.059795391,0.001548787
90160699,MMC- Clayton,3,0,0,3.075573524,0.089393095,0.060019855
90160968,Dandenong,1,0,0,1.091659862,0.066329495,0.004234277
90161039,MMC- Clayton,21,3,14,21.03807976,3.051776845,14.0732804
90161091,MMC- Clayton,17,1,5,17.00903976,1.009381271,5.041314854
90161096,Casey,4,0,0,4.004491004,0.035515146,0.035192102
90161173,Casey,2,0,0,2.067149356,0.02835828,0.062215593
90161185,MMC- Clayton,1,0,0,1.064831561,0.050875905,0.030811074
90161376,MMC- Clayton,1,0,0,1.006103024,0.018865269,0.024573939
90161873,MMC- Clayton,19,3,15,19.0929562,3.085962714,15.06501423
90161944,Casey,4,0,0,4.073838617,0.021205694,0.02314905
90162065,Casey,17,0,0,17.04738703,0.008240159,0.008056103
90162077,MMC- Clayton,11,0,0,10.99752291,0.005726658,0.068809714
90162078,MMC- Clayton,13,0,0,13.05418891,0.09376176,0.069779285
90162079,MMC- Clayton,31,5,16,31.04775572,5.01682387,16.05865105
90162080,MMC- Clayton,5,0,0,5.011337377,0.081854006,0.035401579
90162081,MMC- Clayton,41,1,2,41.03727324,1.035206705,2.089825097
90162082,Casey,8,0,0,8.063049281,0.037950612,-0.003733437
90162082,MMC- Clayton,9,0,0,9.09163255,0.034000722,0.067531173
90162251,MMC- Clayton,33,4,12,33.033929,4.067136659,12.08596673
90162252,MMC- Clayton,27,9,33,27.07014425,9.013764892,33.03081098
90162330,MMC- Clayton,14,4,28,14.01410702,4.048637967,28.07724222
90162599,MMC- Clayton,37,7,18,37.09219691,7.044765617,18.08380426
90162759,MMC- Clayton,20,2,10,20.09258472,2.056281186,10.0020673
90162770,Casey,7,0,0,7.032527934,0.059511838,0.014652706
90162772,Dandenong,1,0,0,1.025160333,0.067375216,0.035654593
90162832,Casey,1,0,0,1.074836867,0.06307086,0.043499892
90162880,Casey,4,0,0,4.061180395,0.046938555,0.079691017
90162896,MMC- Clayton,13,0,0,13.01321992,0.017458761,0.031205754
90162925,Casey,17,3,17,17.07234097,3.009662772,17.03765284
90162953,Casey,2,0,0,2.036721948,0.072896574,0.060401429
90163243,Casey,4,0,0,4.01562931,0.081302814,0.067912402
90164074,Casey,1,0,0,1.075234809,0.01093702,0.004330711
90164142,Dandenong,2,0,0,2.025683,0.093780714,0.06806234
90164194,Casey,1,0,0,1.093375735,0.020510558,0.019232701
90164305,Casey,8,0,0,7.998728251,0.005139801,0.075078302
90165262,MMC- Clayton,16,0,0,16.08293689,0.059345712,0.052297479
90165844,Dandenong,2,0,0,2.014012582,0.034011594,0.069414845
90166103,MMC- Clayton,7,0,0,7.013782317,0.035560315,0.0321619
90166170,MMC- Clayton,13,0,0,13.00327589,0.014553386,0.049774389
90166333,MMC- Clayton,2,0,0,2.069233162,0.078862802,0.057012504
90166347,MMC- Clayton,2,0,0,2.015793857,0.046802252,0.001031539
